Gene	sgRNA	eff
Phatr3_J50045	Phatr3_J50045_761	1
Phatr3_J50045	Phatr3_J50045_1276	1
Phatr3_J50045	Phatr3_J50045_1645	1
Phatr3_J50045	Phatr3_J50045_714	1
Phatr3_J50045	Phatr3_J50045_857	1
Phatr3_J21147	Phatr3_J21147_400	1
Phatr3_J21147	Phatr3_J21147_597	1
Phatr3_J21147	Phatr3_J21147_644	1
Phatr3_J21147	Phatr3_J21147_711	1
Phatr3_J21147	Phatr3_J21147_565	1
Phatr3_J21147	Phatr3_J21147_365	1
Phatr3_J21147	Phatr3_J21147_726	1
safe_5_1056604_1057136	safe_5_1056604_1057136_84	1
safe_5_1056604_1057136	safe_5_1056604_1057136_396	1
safe_5_1056604_1057136	safe_5_1056604_1057136_113	1
safe_5_1056604_1057136	safe_5_1056604_1057136_249	1
safe_5_1056604_1057136	safe_5_1056604_1057136_505	1
safe_5_1056604_1057136	safe_5_1056604_1057136_293	1
safe_5_1056604_1057136	safe_5_1056604_1057136_102	1
safe_5_1056604_1057136	safe_5_1056604_1057136_36	1
safe_5_1056604_1057136	safe_5_1056604_1057136_179	1
safe_5_1056604_1057136	safe_5_1056604_1057136_414	1
safe_5_1056604_1057136	safe_5_1056604_1057136_355	1
safe_5_1056604_1057136	safe_5_1056604_1057136_120	1
safe_5_1056604_1057136	safe_5_1056604_1057136_33	1
safe_5_1056604_1057136	safe_5_1056604_1057136_438	1
Phatr3_J38903	Phatr3_J38903_721	1
Phatr3_J38903	Phatr3_J38903_237	1
Phatr3_J38903	Phatr3_J38903_1071	1
Phatr3_J38903	Phatr3_J38903_736	1
Phatr3_J38903	Phatr3_J38903_245	1
Phatr3_J38903	Phatr3_J38903_231	1
Phatr3_J38903	Phatr3_J38903_793	1
Phatr3_J47462	Phatr3_J47462_1033	1
Phatr3_J47462	Phatr3_J47462_268	1
Phatr3_J47462	Phatr3_J47462_202	1
Phatr3_J47462	Phatr3_J47462_315	1
Phatr3_J47462	Phatr3_J47462_236	1
Phatr3_J47462	Phatr3_J47462_289	1
Phatr3_J47462	Phatr3_J47462_891	1
Phatr3_J55004	Phatr3_J55004_422	1
Phatr3_J55004	Phatr3_J55004_594	1
Phatr3_J55004	Phatr3_J55004_72	1
Phatr3_J55004	Phatr3_J55004_223	1
Phatr3_J55004	Phatr3_J55004_299	1
Phatr3_J55004	Phatr3_J55004_640	1
Phatr3_J55004	Phatr3_J55004_453	1
Phatr3_J44885	Phatr3_J44885_932	1
Phatr3_J44885	Phatr3_J44885_344	1
Phatr3_J44885	Phatr3_J44885_541	1
Phatr3_J44885	Phatr3_J44885_813	1
Phatr3_J44885	Phatr3_J44885_488	1
Phatr3_J44885	Phatr3_J44885_1213	1
Phatr3_J44885	Phatr3_J44885_155	1
Phatr3_J49302	Phatr3_J49302_726	1
Phatr3_J49302	Phatr3_J49302_1973	1
Phatr3_J49302	Phatr3_J49302_1481	1
Phatr3_J49302	Phatr3_J49302_367	1
Phatr3_J49302	Phatr3_J49302_1320	1
Phatr3_J49302	Phatr3_J49302_1186	1
Phatr3_J49302	Phatr3_J49302_1399	1
Phatr3_J30807	Phatr3_J30807_215	1
Phatr3_J30807	Phatr3_J30807_658	1
Phatr3_J30807	Phatr3_J30807_833	1
Phatr3_J30807	Phatr3_J30807_82	1
Phatr3_J30807	Phatr3_J30807_663	1
Phatr3_J30807	Phatr3_J30807_882	1
Phatr3_J30807	Phatr3_J30807_316	1
Phatr3_J43308	Phatr3_J43308_302	1
Phatr3_J43308	Phatr3_J43308_216	1
Phatr3_J43308	Phatr3_J43308_127	1
Phatr3_J43308	Phatr3_J43308_428	1
Phatr3_J43308	Phatr3_J43308_444	1
Phatr3_J43308	Phatr3_J43308_533	1
Phatr3_J43308	Phatr3_J43308_326	1
Phatr3_J32830	Phatr3_J32830_574	1
Phatr3_J32830	Phatr3_J32830_297	1
Phatr3_J32830	Phatr3_J32830_430	1
Phatr3_J32830	Phatr3_J32830_458	1
Phatr3_J32830	Phatr3_J32830_413	1
Phatr3_J32830	Phatr3_J32830_146	1
Phatr3_J32830	Phatr3_J32830_263	1
Phatr3_J43474	Phatr3_J43474_527	1
Phatr3_J43474	Phatr3_J43474_570	1
Phatr3_J43474	Phatr3_J43474_404	1
Phatr3_J43474	Phatr3_J43474_194	1
Phatr3_J43474	Phatr3_J43474_243	1
Phatr3_J43474	Phatr3_J43474_435	1
Phatr3_J43474	Phatr3_J43474_463	1
Phatr3_J54121	Phatr3_J54121_531	1
Phatr3_J54121	Phatr3_J54121_64	1
Phatr3_J54121	Phatr3_J54121_401	1
Phatr3_J54121	Phatr3_J54121_122	1
Phatr3_J54121	Phatr3_J54121_628	1
Phatr3_J54121	Phatr3_J54121_277	1
Phatr3_J54121	Phatr3_J54121_374	1
Phatr3_J25739	Phatr3_J25739_157	1
Phatr3_J25739	Phatr3_J25739_203	1
Phatr3_J25739	Phatr3_J25739_79	1
Phatr3_J25739	Phatr3_J25739_284	1
Phatr3_J25739	Phatr3_J25739_410	1
Phatr3_J25739	Phatr3_J25739_457	1
Phatr3_J25739	Phatr3_J25739_106	1
Phatr3_J14457	Phatr3_J14457_751	1
Phatr3_J14457	Phatr3_J14457_154	1
Phatr3_J14457	Phatr3_J14457_206	1
Phatr3_J14457	Phatr3_J14457_105	1
Phatr3_J14457	Phatr3_J14457_1236	1
Phatr3_J14457	Phatr3_J14457_780	1
Phatr3_J14457	Phatr3_J14457_699	1
Phatr3_J11174	Phatr3_J11174_98	1
Phatr3_J11174	Phatr3_J11174_49	1
Phatr3_J11174	Phatr3_J11174_476	1
Phatr3_J11174	Phatr3_J11174_225	1
Phatr3_J11174	Phatr3_J11174_430	1
Phatr3_J11174	Phatr3_J11174_379	1
Phatr3_J11174	Phatr3_J11174_160	1
Phatr3_J23794	Phatr3_J23794_496	1
Phatr3_J23794	Phatr3_J23794_49	1
Phatr3_J23794	Phatr3_J23794_680	1
Phatr3_J23794	Phatr3_J23794_431	1
Phatr3_J23794	Phatr3_J23794_97	1
Phatr3_J23794	Phatr3_J23794_635	1
Phatr3_J23794	Phatr3_J23794_466	1
Phatr3_J43087	Phatr3_J43087_760	1
Phatr3_J43087	Phatr3_J43087_265	1
Phatr3_J43087	Phatr3_J43087_367	1
Phatr3_J43087	Phatr3_J43087_76	1
Phatr3_J43087	Phatr3_J43087_490	1
Phatr3_J43087	Phatr3_J43087_452	1
Phatr3_J43087	Phatr3_J43087_526	1
Phatr3_J42926	Phatr3_J42926_514	1
Phatr3_J42926	Phatr3_J42926_630	1
Phatr3_J42926	Phatr3_J42926_278	1
Phatr3_J42926	Phatr3_J42926_583	1
Phatr3_J42926	Phatr3_J42926_108	1
Phatr3_J42926	Phatr3_J42926_371	1
Phatr3_J42926	Phatr3_J42926_164	1
Phatr3_J43543	Phatr3_J43543_236	1
Phatr3_J43543	Phatr3_J43543_73	1
Phatr3_J43543	Phatr3_J43543_118	1
Phatr3_J43543	Phatr3_J43543_251	1
Phatr3_J43543	Phatr3_J43543_178	1
Phatr3_J43543	Phatr3_J43543_294	1
Phatr3_J43543	Phatr3_J43543_197	1
Phatr3_J31625	Phatr3_J31625_468	1
Phatr3_J31625	Phatr3_J31625_246	1
Phatr3_J31625	Phatr3_J31625_148	1
Phatr3_J31625	Phatr3_J31625_61	1
Phatr3_J31625	Phatr3_J31625_357	1
Phatr3_J31625	Phatr3_J31625_94	1
Phatr3_J31625	Phatr3_J31625_224	1
Phatr3_J15917	Phatr3_J15917_899	1
Phatr3_J15917	Phatr3_J15917_794	1
Phatr3_J15917	Phatr3_J15917_675	1
Phatr3_J15917	Phatr3_J15917_408	1
Phatr3_J15917	Phatr3_J15917_599	1
Phatr3_J15917	Phatr3_J15917_945	1
Phatr3_J15917	Phatr3_J15917_569	1
Phatr3_J24772	Phatr3_J24772_245	1
Phatr3_J24772	Phatr3_J24772_571	1
Phatr3_J24772	Phatr3_J24772_134	1
Phatr3_J24772	Phatr3_J24772_334	1
Phatr3_J24772	Phatr3_J24772_874	1
Phatr3_J24772	Phatr3_J24772_903	1
Phatr3_J24772	Phatr3_J24772_100	1
Phatr3_J47526	Phatr3_J47526_169	1
Phatr3_J47526	Phatr3_J47526_403	1
Phatr3_J47526	Phatr3_J47526_641	1
Phatr3_J47526	Phatr3_J47526_280	1
Phatr3_J47526	Phatr3_J47526_581	1
Phatr3_J47526	Phatr3_J47526_130	1
Phatr3_J47526	Phatr3_J47526_332	1
Phatr3_J48368	Phatr3_J48368_767	1
Phatr3_J48368	Phatr3_J48368_905	1
Phatr3_J48368	Phatr3_J48368_64	1
Phatr3_J48368	Phatr3_J48368_821	1
Phatr3_J48368	Phatr3_J48368_925	1
Phatr3_J48368	Phatr3_J48368_826	1
Phatr3_J48368	Phatr3_J48368_1024	1
Phatr3_J7736	Phatr3_J7736_240	1
Phatr3_J7736	Phatr3_J7736_279	1
Phatr3_J7736	Phatr3_J7736_175	1
Phatr3_J7736	Phatr3_J7736_49	1
Phatr3_J7736	Phatr3_J7736_368	1
Phatr3_J7736	Phatr3_J7736_427	1
Phatr3_J7736	Phatr3_J7736_88	1
Phatr3_J39093	Phatr3_J39093_599	1
Phatr3_J39093	Phatr3_J39093_401	1
Phatr3_J39093	Phatr3_J39093_379	1
Phatr3_J39093	Phatr3_J39093_433	1
Phatr3_J39093	Phatr3_J39093_260	1
Phatr3_J39093	Phatr3_J39093_301	1
Phatr3_J39093	Phatr3_J39093_350	1
safe_1_1084022_1084713	safe_1_1084022_1084713_249	1
safe_1_1084022_1084713	safe_1_1084022_1084713_674	1
safe_1_1084022_1084713	safe_1_1084022_1084713_59	1
safe_1_1084022_1084713	safe_1_1084022_1084713_359	1
safe_1_1084022_1084713	safe_1_1084022_1084713_303	1
safe_1_1084022_1084713	safe_1_1084022_1084713_494	1
safe_1_1084022_1084713	safe_1_1084022_1084713_313	1
safe_1_1084022_1084713	safe_1_1084022_1084713_374	1
safe_1_1084022_1084713	safe_1_1084022_1084713_479	1
safe_1_1084022_1084713	safe_1_1084022_1084713_307	1
safe_1_1084022_1084713	safe_1_1084022_1084713_586	1
safe_1_1084022_1084713	safe_1_1084022_1084713_491	1
Phatr3_J45468	Phatr3_J45468_328	1
Phatr3_J45468	Phatr3_J45468_102	1
Phatr3_J45468	Phatr3_J45468_49	1
Phatr3_J45468	Phatr3_J45468_322	1
Phatr3_J45468	Phatr3_J45468_198	1
Phatr3_J45468	Phatr3_J45468_71	1
Phatr3_J45468	Phatr3_J45468_247	1
Phatr3_J44065	Phatr3_J44065_2415	1
Phatr3_J44065	Phatr3_J44065_1236	1
Phatr3_J44065	Phatr3_J44065_1524	1
Phatr3_J44065	Phatr3_J44065_583	1
Phatr3_J44065	Phatr3_J44065_2043	1
Phatr3_J44065	Phatr3_J44065_332	1
Phatr3_J44065	Phatr3_J44065_2803	1
Phatr3_J46896	Phatr3_J46896_266	1
Phatr3_J46896	Phatr3_J46896_523	1
Phatr3_J46896	Phatr3_J46896_168	1
Phatr3_J46896	Phatr3_J46896_571	1
Phatr3_J46896	Phatr3_J46896_640	1
Phatr3_J46896	Phatr3_J46896_249	1
Phatr3_J46896	Phatr3_J46896_476	1
Phatr3_EG00200	Phatr3_EG00200_457	1
Phatr3_EG00200	Phatr3_EG00200_629	1
Phatr3_EG00200	Phatr3_EG00200_609	1
Phatr3_EG00200	Phatr3_EG00200_581	1
Phatr3_EG00200	Phatr3_EG00200_510	1
Phatr3_EG00200	Phatr3_EG00200_542	1
Phatr3_EG00200	Phatr3_EG00200_476	1
Phatr3_J9040	Phatr3_J9040_105	1
Phatr3_J9040	Phatr3_J9040_401	1
Phatr3_J9040	Phatr3_J9040_791	1
Phatr3_J9040	Phatr3_J9040_650	1
Phatr3_J9040	Phatr3_J9040_691	1
Phatr3_J9040	Phatr3_J9040_607	1
Phatr3_J9040	Phatr3_J9040_797	1
Phatr3_J41606	Phatr3_J41606_247	1
Phatr3_J41606	Phatr3_J41606_375	1
Phatr3_J41606	Phatr3_J41606_124	1
Phatr3_J41606	Phatr3_J41606_439	1
Phatr3_J41606	Phatr3_J41606_86	1
Phatr3_J41606	Phatr3_J41606_265	1
Phatr3_J41606	Phatr3_J41606_171	1
Phatr3_J35625	Phatr3_J35625_194	1
Phatr3_J35625	Phatr3_J35625_612	1
Phatr3_J35625	Phatr3_J35625_103	1
Phatr3_J35625	Phatr3_J35625_344	1
Phatr3_J35625	Phatr3_J35625_242	1
Phatr3_J35625	Phatr3_J35625_308	1
Phatr3_J35625	Phatr3_J35625_372	1
Phatr3_J37567	Phatr3_J37567_143	1
Phatr3_J37567	Phatr3_J37567_263	1
Phatr3_J37567	Phatr3_J37567_311	1
Phatr3_J37567	Phatr3_J37567_70	1
Phatr3_J37567	Phatr3_J37567_343	1
Phatr3_J37567	Phatr3_J37567_236	1
Phatr3_J37567	Phatr3_J37567_77	1
Phatr3_J36077	Phatr3_J36077_491	1
Phatr3_J36077	Phatr3_J36077_417	1
Phatr3_J36077	Phatr3_J36077_196	1
Phatr3_J36077	Phatr3_J36077_203	1
Phatr3_J36077	Phatr3_J36077_530	1
Phatr3_J36077	Phatr3_J36077_155	1
Phatr3_J36077	Phatr3_J36077_385	1
Phatr3_J33380	Phatr3_J33380_952	1
Phatr3_J33380	Phatr3_J33380_1093	1
Phatr3_J33380	Phatr3_J33380_476	1
Phatr3_J33380	Phatr3_J33380_130	1
Phatr3_J33380	Phatr3_J33380_1265	1
Phatr3_J33380	Phatr3_J33380_64	1
Phatr3_J33380	Phatr3_J33380_110	1
safe_9_689385_689645	safe_9_689385_689645_136	1
safe_9_689385_689645	safe_9_689385_689645_126	1
safe_9_689385_689645	safe_9_689385_689645_18	1
Phatr3_J37525	Phatr3_J37525_373	1
Phatr3_J37525	Phatr3_J37525_148	1
Phatr3_J37525	Phatr3_J37525_85	1
Phatr3_J37525	Phatr3_J37525_354	1
Phatr3_J37525	Phatr3_J37525_194	1
Phatr3_J37525	Phatr3_J37525_235	1
Phatr3_J37525	Phatr3_J37525_309	1
Phatr3_EG01068	Phatr3_EG01068_57	1
Phatr3_EG01068	Phatr3_EG01068_143	1
Phatr3_EG01068	Phatr3_EG01068_437	1
Phatr3_EG01068	Phatr3_EG01068_659	1
Phatr3_EG01068	Phatr3_EG01068_458	1
Phatr3_EG01068	Phatr3_EG01068_83	1
Phatr3_EG01068	Phatr3_EG01068_103	1
Phatr3_J24838	Phatr3_J24838_151	1
Phatr3_J24838	Phatr3_J24838_571	1
Phatr3_J24838	Phatr3_J24838_608	1
Phatr3_J24838	Phatr3_J24838_251	1
Phatr3_J24838	Phatr3_J24838_96	1
Phatr3_J24838	Phatr3_J24838_437	1
Phatr3_J24838	Phatr3_J24838_383	1
Phatr3_EG01551	Phatr3_EG01551_2232	1
Phatr3_J9158	Phatr3_J9158_602	1
Phatr3_J9158	Phatr3_J9158_853	1
Phatr3_J9158	Phatr3_J9158_1027	1
Phatr3_J9158	Phatr3_J9158_159	1
Phatr3_J9158	Phatr3_J9158_139	1
Phatr3_J9158	Phatr3_J9158_348	1
Phatr3_J9158	Phatr3_J9158_804	1
Phatr3_J19089	Phatr3_J19089_69	1
Phatr3_J19089	Phatr3_J19089_283	1
Phatr3_J19089	Phatr3_J19089_172	1
Phatr3_J19089	Phatr3_J19089_403	1
Phatr3_J19089	Phatr3_J19089_150	1
Phatr3_J19089	Phatr3_J19089_248	1
Phatr3_J19089	Phatr3_J19089_358	1
Phatr3_J49270	Phatr3_J49270_87	1
Phatr3_J49270	Phatr3_J49270_308	1
Phatr3_J49270	Phatr3_J49270_367	1
Phatr3_J49270	Phatr3_J49270_340	1
Phatr3_J49270	Phatr3_J49270_192	1
Phatr3_J49270	Phatr3_J49270_495	1
Phatr3_J49270	Phatr3_J49270_239	1
Phatr3_Jdraft289	Phatr3_Jdraft289_214	1
Phatr3_Jdraft289	Phatr3_Jdraft289_376	1
Phatr3_Jdraft289	Phatr3_Jdraft289_203	1
Phatr3_Jdraft289	Phatr3_Jdraft289_100	1
Phatr3_Jdraft289	Phatr3_Jdraft289_277	1
Phatr3_Jdraft289	Phatr3_Jdraft289_296	1
Phatr3_Jdraft289	Phatr3_Jdraft289_120	1
Phatr3_J25217	Phatr3_J25217_280	1
Phatr3_J25217	Phatr3_J25217_819	1
Phatr3_J25217	Phatr3_J25217_195	1
Phatr3_J25217	Phatr3_J25217_199	1
Phatr3_J25217	Phatr3_J25217_309	1
Phatr3_J25217	Phatr3_J25217_696	1
Phatr3_J25217	Phatr3_J25217_243	1
Phatr3_J48883	Phatr3_J48883_343	1
Phatr3_J48883	Phatr3_J48883_154	1
Phatr3_J48883	Phatr3_J48883_673	1
Phatr3_J48883	Phatr3_J48883_453	1
Phatr3_J48883	Phatr3_J48883_86	1
Phatr3_J48883	Phatr3_J48883_213	1
Phatr3_J48883	Phatr3_J48883_253	1
Phatr3_J43865	Phatr3_J43865_758	1
Phatr3_J43865	Phatr3_J43865_390	1
Phatr3_J43865	Phatr3_J43865_1430	1
Phatr3_J43865	Phatr3_J43865_880	1
Phatr3_J43865	Phatr3_J43865_97	1
Phatr3_J43865	Phatr3_J43865_301	1
Phatr3_J43865	Phatr3_J43865_1233	1
Phatr3_EG02449	Phatr3_EG02449_286	1
Phatr3_EG02449	Phatr3_EG02449_559	1
Phatr3_EG02449	Phatr3_EG02449_661	1
Phatr3_EG02449	Phatr3_EG02449_173	1
Phatr3_EG02449	Phatr3_EG02449_703	1
Phatr3_EG02449	Phatr3_EG02449_610	1
Phatr3_EG02449	Phatr3_EG02449_304	1
Phatr3_J54110	Phatr3_J54110_528	1
Phatr3_J54110	Phatr3_J54110_296	1
Phatr3_J54110	Phatr3_J54110_185	1
Phatr3_J54110	Phatr3_J54110_418	1
Phatr3_J54110	Phatr3_J54110_550	1
Phatr3_J54110	Phatr3_J54110_365	1
Phatr3_J54110	Phatr3_J54110_125	1
Phatr3_J44343	Phatr3_J44343_100	1
Phatr3_J44343	Phatr3_J44343_652	1
Phatr3_J44343	Phatr3_J44343_451	1
Phatr3_J44343	Phatr3_J44343_431	1
Phatr3_J44343	Phatr3_J44343_172	1
Phatr3_J44343	Phatr3_J44343_293	1
Phatr3_J44343	Phatr3_J44343_244	1
Phatr3_J38549	Phatr3_J38549_1790	1
Phatr3_J38549	Phatr3_J38549_100	1
Phatr3_J38549	Phatr3_J38549_844	1
Phatr3_J38549	Phatr3_J38549_2203	1
Phatr3_J38549	Phatr3_J38549_241	1
Phatr3_J38549	Phatr3_J38549_76	1
Phatr3_J38549	Phatr3_J38549_2003	1
Phatr3_J38463	Phatr3_J38463_415	1
Phatr3_J38463	Phatr3_J38463_511	1
Phatr3_J38463	Phatr3_J38463_397	1
Phatr3_J47736	Phatr3_J47736_1609	1
Phatr3_J47736	Phatr3_J47736_970	1
Phatr3_J47736	Phatr3_J47736_1504	1
Phatr3_J47736	Phatr3_J47736_203	1
Phatr3_J47736	Phatr3_J47736_405	1
Phatr3_J47736	Phatr3_J47736_937	1
Phatr3_J47736	Phatr3_J47736_686	1
Phatr3_J44462	Phatr3_J44462_300	1
Phatr3_J44462	Phatr3_J44462_462	1
Phatr3_J44462	Phatr3_J44462_492	1
Phatr3_J44462	Phatr3_J44462_70	1
Phatr3_J44462	Phatr3_J44462_382	1
Phatr3_J44462	Phatr3_J44462_658	1
Phatr3_J44462	Phatr3_J44462_541	1
Phatr3_J49304	Phatr3_J49304_303	1
Phatr3_J49304	Phatr3_J49304_887	1
Phatr3_J49304	Phatr3_J49304_791	1
Phatr3_J49304	Phatr3_J49304_75	1
Phatr3_J49304	Phatr3_J49304_844	1
Phatr3_J49304	Phatr3_J49304_64	1
Phatr3_J49304	Phatr3_J49304_266	1
Phatr3_J48851	Phatr3_J48851_402	1
Phatr3_J48851	Phatr3_J48851_421	1
Phatr3_J48851	Phatr3_J48851_128	1
Phatr3_J48851	Phatr3_J48851_208	1
Phatr3_J48851	Phatr3_J48851_466	1
Phatr3_J48851	Phatr3_J48851_304	1
Phatr3_J48851	Phatr3_J48851_256	1
Phatr3_J51511	Phatr3_J51511_62	1
Phatr3_J51511	Phatr3_J51511_196	1
Phatr3_J51511	Phatr3_J51511_109	1
Phatr3_J51511	Phatr3_J51511_598	1
Phatr3_J51511	Phatr3_J51511_807	1
Phatr3_J51511	Phatr3_J51511_119	1
Phatr3_J51511	Phatr3_J51511_222	1
Phatr3_J45953	Phatr3_J45953_594	1
Phatr3_J45953	Phatr3_J45953_166	1
Phatr3_J45953	Phatr3_J45953_622	1
Phatr3_J45953	Phatr3_J45953_548	1
Phatr3_J45953	Phatr3_J45953_672	1
Phatr3_J45953	Phatr3_J45953_770	1
Phatr3_J45953	Phatr3_J45953_217	1
Phatr3_EG02351	Phatr3_EG02351_1613	1
Phatr3_EG02351	Phatr3_EG02351_395	1
Phatr3_EG02351	Phatr3_EG02351_405	1
Phatr3_EG02351	Phatr3_EG02351_658	1
Phatr3_EG02351	Phatr3_EG02351_109	1
Phatr3_EG02351	Phatr3_EG02351_484	1
Phatr3_EG02351	Phatr3_EG02351_889	1
Phatr3_J3969	Phatr3_J3969_427	1
Phatr3_J3969	Phatr3_J3969_143	1
Phatr3_J3969	Phatr3_J3969_354	1
Phatr3_J3969	Phatr3_J3969_49	1
Phatr3_J3969	Phatr3_J3969_224	1
Phatr3_J3969	Phatr3_J3969_73	1
Phatr3_J3969	Phatr3_J3969_307	1
Phatr3_J9267	Phatr3_J9267_141	1
Phatr3_J9267	Phatr3_J9267_343	1
Phatr3_J9267	Phatr3_J9267_83	1
Phatr3_J9267	Phatr3_J9267_253	1
Phatr3_J9267	Phatr3_J9267_427	1
Phatr3_J9267	Phatr3_J9267_523	1
Phatr3_J9267	Phatr3_J9267_89	1
Phatr3_J43491	Phatr3_J43491_988	1
Phatr3_J43491	Phatr3_J43491_1529	1
Phatr3_J43491	Phatr3_J43491_179	1
Phatr3_J43491	Phatr3_J43491_586	1
Phatr3_J43491	Phatr3_J43491_100	1
Phatr3_J43491	Phatr3_J43491_547	1
Phatr3_J43491	Phatr3_J43491_644	1
Phatr3_J44520	Phatr3_J44520_739	1
Phatr3_J44520	Phatr3_J44520_542	1
Phatr3_J44520	Phatr3_J44520_465	1
Phatr3_J44520	Phatr3_J44520_571	1
Phatr3_J44520	Phatr3_J44520_105	1
Phatr3_J44520	Phatr3_J44520_320	1
Phatr3_J44520	Phatr3_J44520_621	1
Phatr3_J47827	Phatr3_J47827_229	1
Phatr3_J47827	Phatr3_J47827_511	1
Phatr3_J47827	Phatr3_J47827_143	1
Phatr3_J47827	Phatr3_J47827_194	1
Phatr3_J47827	Phatr3_J47827_311	1
Phatr3_J47827	Phatr3_J47827_669	1
Phatr3_J47827	Phatr3_J47827_707	1
Phatr3_J31753	Phatr3_J31753_287	1
Phatr3_J31753	Phatr3_J31753_133	1
Phatr3_J31753	Phatr3_J31753_103	1
Phatr3_J31753	Phatr3_J31753_307	1
Phatr3_J31753	Phatr3_J31753_67	1
Phatr3_J31753	Phatr3_J31753_200	1
Phatr3_J31753	Phatr3_J31753_399	1
Phatr3_EG02388	Phatr3_EG02388_705	1
Phatr3_EG02388	Phatr3_EG02388_853	1
Phatr3_EG02388	Phatr3_EG02388_331	1
Phatr3_EG02388	Phatr3_EG02388_220	1
Phatr3_EG02388	Phatr3_EG02388_1151	1
Phatr3_EG02388	Phatr3_EG02388_1046	1
Phatr3_EG02388	Phatr3_EG02388_659	1
Phatr3_EG00136	Phatr3_EG00136_3619	1
Phatr3_EG00136	Phatr3_EG00136_697	1
Phatr3_EG00136	Phatr3_EG00136_801	1
Phatr3_EG00136	Phatr3_EG00136_1099	1
Phatr3_EG00136	Phatr3_EG00136_1190	1
Phatr3_EG00136	Phatr3_EG00136_608	1
Phatr3_EG00136	Phatr3_EG00136_1354	1
Phatr3_J43128	Phatr3_J43128_580	1
Phatr3_J43128	Phatr3_J43128_485	1
Phatr3_J43128	Phatr3_J43128_259	1
Phatr3_J43128	Phatr3_J43128_157	1
Phatr3_J43128	Phatr3_J43128_199	1
Phatr3_J43128	Phatr3_J43128_131	1
Phatr3_J43128	Phatr3_J43128_398	1
Phatr3_J43650	Phatr3_J43650_189	1
Phatr3_J43650	Phatr3_J43650_273	1
Phatr3_J43650	Phatr3_J43650_377	1
Phatr3_J43650	Phatr3_J43650_98	1
Phatr3_J43650	Phatr3_J43650_211	1
Phatr3_J43650	Phatr3_J43650_235	1
Phatr3_J43650	Phatr3_J43650_67	1
Phatr3_J34698	Phatr3_J34698_317	1
Phatr3_J34698	Phatr3_J34698_448	1
Phatr3_J34698	Phatr3_J34698_62	1
Phatr3_J34698	Phatr3_J34698_587	1
Phatr3_J34698	Phatr3_J34698_105	1
Phatr3_J34698	Phatr3_J34698_127	1
Phatr3_J34698	Phatr3_J34698_668	1
Phatr3_J42830	Phatr3_J42830_150	1
Phatr3_J42830	Phatr3_J42830_383	1
Phatr3_J42830	Phatr3_J42830_535	1
Phatr3_J42830	Phatr3_J42830_507	1
Phatr3_J42830	Phatr3_J42830_49	1
Phatr3_J42830	Phatr3_J42830_476	1
Phatr3_J42830	Phatr3_J42830_289	1
Phatr3_J43131	Phatr3_J43131_446	1
Phatr3_J43131	Phatr3_J43131_308	1
Phatr3_J43131	Phatr3_J43131_387	1
Phatr3_J43131	Phatr3_J43131_207	1
Phatr3_J43131	Phatr3_J43131_307	1
Phatr3_J43131	Phatr3_J43131_231	1
Phatr3_J43131	Phatr3_J43131_161	1
Phatr3_J32507	Phatr3_J32507_56	1
Phatr3_J32507	Phatr3_J32507_247	1
Phatr3_J32507	Phatr3_J32507_292	1
Phatr3_J32507	Phatr3_J32507_371	1
Phatr3_J32507	Phatr3_J32507_87	1
Phatr3_J32507	Phatr3_J32507_271	1
Phatr3_J32507	Phatr3_J32507_519	1
Phatr3_J47751	Phatr3_J47751_1152	1
Phatr3_J47751	Phatr3_J47751_379	1
Phatr3_J47751	Phatr3_J47751_568	1
Phatr3_J47751	Phatr3_J47751_221	1
Phatr3_J47751	Phatr3_J47751_785	1
Phatr3_J47751	Phatr3_J47751_502	1
Phatr3_J47751	Phatr3_J47751_265	1
Phatr3_J47911	Phatr3_J47911_282	1
Phatr3_J47911	Phatr3_J47911_122	1
Phatr3_J47911	Phatr3_J47911_58	1
Phatr3_J47911	Phatr3_J47911_321	1
Phatr3_J47911	Phatr3_J47911_360	1
Phatr3_J47911	Phatr3_J47911_383	1
Phatr3_J47911	Phatr3_J47911_168	1
Phatr3_J45227	Phatr3_J45227_600	1
Phatr3_J45227	Phatr3_J45227_315	1
Phatr3_J45227	Phatr3_J45227_741	1
Phatr3_J45227	Phatr3_J45227_647	1
Phatr3_J45227	Phatr3_J45227_438	1
Phatr3_J45227	Phatr3_J45227_475	1
Phatr3_J45227	Phatr3_J45227_681	1
Phatr3_J48974	Phatr3_J48974_872	1
Phatr3_J48974	Phatr3_J48974_498	1
Phatr3_J48974	Phatr3_J48974_1006	1
Phatr3_J48974	Phatr3_J48974_154	1
Phatr3_J48974	Phatr3_J48974_569	1
Phatr3_J48974	Phatr3_J48974_97	1
Phatr3_J48974	Phatr3_J48974_772	1
Phatr3_J40088	Phatr3_J40088_185	1
Phatr3_J40088	Phatr3_J40088_102	1
Phatr3_J40088	Phatr3_J40088_561	1
Phatr3_J40088	Phatr3_J40088_289	1
Phatr3_J40088	Phatr3_J40088_404	1
Phatr3_J40088	Phatr3_J40088_733	1
Phatr3_J40088	Phatr3_J40088_238	1
Phatr3_J37547	Phatr3_J37547_616	1
Phatr3_J37547	Phatr3_J37547_280	1
Phatr3_J37547	Phatr3_J37547_301	1
Phatr3_J37547	Phatr3_J37547_347	1
Phatr3_J37547	Phatr3_J37547_373	1
Phatr3_J37547	Phatr3_J37547_262	1
